season,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,target
winter,nov,22,NH,5,Y,1,0.34,0.3485,0.71,0.0896,58
winter,nov,23,NH,5,Y,1,0.34,0.3485,0.76,0.1045,33
winter,nov,0,NH,6,N,1,0.34,0.3485,0.76,0.1045,47
winter,nov,1,NH,6,N,1,0.32,0.3333,0.76,0.0896,29
winter,nov,2,NH,6,N,1,0.3,0.3182,0.81,0.1045,23
winter,nov,3,NH,6,N,1,0.3,0.3333,0.81,0,17
winter,nov,4,NH,6,N,1,0.3,0.3333,0.81,0,4
winter,nov,5,NH,6,N,1,0.3,0.3182,0.75,0.1045,3
winter,nov,6,NH,6,N,2,0.3,0.3182,0.75,0.0896,10
winter,nov,7,NH,6,N,1,0.26,0.2727,0.87,0.1045,17
winter,nov,8,NH,6,N,1,0.32,0.3333,0.76,0.0896,60
winter,nov,9,NH,6,N,1,0.34,0.3485,0.76,0.0896,83
winter,nov,10,NH,6,N,1,0.36,0.3788,0.81,0,141
winter,nov,11,NH,6,N,1,0.4,0.4091,0.62,0.1045,230
winter,nov,12,NH,6,N,1,0.44,0.4394,0.51,0,309
winter,nov,13,NH,6,N,1,0.48,0.4697,0.44,0,325
winter,nov,14,NH,6,N,2,0.48,0.4697,0.48,0.1343,299
winter,nov,15,NH,6,N,2,0.5,0.4848,0.42,0.1045,314
winter,nov,16,NH,6,N,2,0.46,0.4545,0.47,0.1343,275
winter,nov,17,NH,6,N,2,0.46,0.4545,0.47,0.1343,184
winter,nov,18,NH,6,N,2,0.42,0.4242,0.62,0.1642,185
winter,nov,19,NH,6,N,2,0.4,0.4091,0.71,0.0896,146
winter,nov,20,NH,6,N,2,0.42,0.4242,0.58,0,141
winter,nov,21,NH,6,N,2,0.38,0.3939,0.82,0,92
winter,nov,22,NH,6,N,2,0.38,0.3939,0.76,0,65
winter,nov,23,NH,6,N,1,0.36,0.3788,0.81,0,69
winter,nov,0,NH,0,N,1,0.36,0.3788,0.81,0,46
winter,nov,1,NH,0,N,1,0.36,0.3788,0.81,0,44
winter,nov,2,NH,0,N,1,0.34,0.3636,0.81,0,31
winter,nov,3,NH,0,N,1,0.34,0.3636,0.87,0,17
winter,nov,4,NH,0,N,1,0.34,0.3485,0.87,0.1045,4
winter,nov,5,NH,0,N,1,0.36,0.3485,0.87,0.194,5
winter,nov,6,NH,0,N,1,0.38,0.3939,0.82,0.1642,9
winter,nov,7,NH,0,N,1,0.38,0.3939,0.87,0.2239,23
winter,nov,8,NH,0,N,1,0.4,0.4091,0.82,0.2985,42
winter,nov,9,NH,0,N,1,0.46,0.4545,0.72,0.2836,111
winter,nov,10,NH,0,N,1,0.46,0.4545,0.72,0.2836,189
winter,nov,11,NH,0,N,1,0.5,0.4848,0.63,0.3582,240
winter,nov,12,NH,0,N,1,0.54,0.5152,0.56,0.2836,256
winter,nov,13,NH,0,N,1,0.54,0.5152,0.6,0.194,313
winter,nov,14,NH,0,N,1,0.62,0.6212,0.43,0.4627,313
winter,nov,15,NH,0,N,1,0.62,0.6212,0.43,0.2836,317
winter,nov,16,NH,0,N,1,0.56,0.5303,0.52,0.2537,323
winter,nov,17,NH,0,N,1,0.54,0.5152,0.56,0.194,204
winter,nov,18,NH,0,N,1,0.5,0.4848,0.63,0.1642,155
winter,nov,19,NH,0,N,1,0.48,0.4697,0.67,0.2239,139
winter,nov,20,NH,0,N,1,0.5,0.4848,0.63,0.2537,104
winter,nov,21,NH,0,N,1,0.48,0.4697,0.67,0.2836,88
winter,nov,22,NH,0,N,1,0.48,0.4697,0.72,0.2537,66
winter,nov,23,NH,0,N,1,0.48,0.4697,0.72,0.2537,32
winter,nov,0,NH,1,Y,1,0.46,0.4545,0.77,0.2836,16
winter,nov,1,NH,1,Y,1,0.46,0.4545,0.77,0.2985,13
winter,nov,3,NH,1,Y,1,0.44,0.4394,0.88,0.2239,5
winter,nov,4,NH,1,Y,1,0.44,0.4394,0.82,0.0896,4
winter,nov,5,NH,1,Y,1,0.4,0.4091,0.87,0,34
winter,nov,6,NH,1,Y,1,0.42,0.4242,0.82,0.0896,104
winter,nov,7,NH,1,Y,1,0.42,0.4242,0.88,0,277
winter,nov,8,NH,1,Y,2,0.42,0.4242,0.94,0,407
winter,nov,9,NH,1,Y,2,0.44,0.4394,0.88,0.2239,208
winter,nov,10,NH,1,Y,2,0.48,0.4697,0.77,0.1343,107
winter,nov,11,NH,1,Y,2,0.52,0.5,0.68,0.1045,118
winter,nov,12,NH,1,Y,1,0.56,0.5303,0.6,0.1045,178
winter,nov,13,NH,1,Y,2,0.58,0.5455,0.56,0,162
winter,nov,14,NH,1,Y,1,0.6,0.6212,0.56,0,143
winter,nov,15,NH,1,Y,1,0.58,0.5455,0.6,0.1642,150
winter,nov,16,NH,1,Y,1,0.56,0.5303,0.6,0.194,264
winter,nov,17,NH,1,Y,1,0.58,0.5455,0.56,0.194,468
winter,nov,18,NH,1,Y,1,0.56,0.5303,0.64,0.2239,416
winter,nov,19,NH,1,Y,1,0.54,0.5152,0.73,0.2239,264
winter,nov,20,NH,1,Y,2,0.54,0.5152,0.73,0.2537,218
winter,nov,21,NH,1,Y,2,0.54,0.5152,0.77,0.2239,156
winter,nov,22,NH,1,Y,2,0.52,0.5,0.83,0.1045,109
winter,nov,23,NH,1,Y,2,0.52,0.5,0.83,0.1343,46
winter,nov,0,NH,2,Y,1,0.52,0.5,0.83,0,22
winter,nov,1,NH,2,Y,1,0.52,0.5,0.83,0.0896,17
winter,nov,2,NH,2,Y,2,0.5,0.4848,0.88,0,5
winter,nov,3,NH,2,Y,2,0.5,0.4848,0.88,0,2
winter,nov,4,NH,2,Y,2,0.52,0.5,0.83,0.3284,6
winter,nov,5,NH,2,Y,1,0.5,0.4848,0.88,0.2836,22
winter,nov,6,NH,2,Y,1,0.52,0.5,0.83,0.2836,89
winter,nov,7,NH,2,Y,1,0.52,0.5,0.77,0.2239,342
winter,nov,8,NH,2,Y,1,0.54,0.5152,0.77,0.2836,449
winter,nov,9,NH,2,Y,3,0.56,0.5303,0.73,0.4179,202
winter,nov,10,NH,2,Y,3,0.56,0.5303,0.73,0.4179,36
winter,nov,11,NH,2,Y,3,0.5,0.4848,0.88,0.2985,11
winter,nov,12,NH,2,Y,3,0.42,0.4242,0.82,0.4179,18
winter,nov,13,NH,2,Y,3,0.42,0.4242,0.77,0.2836,22
winter,nov,14,NH,2,Y,3,0.4,0.4091,0.94,0.194,36
winter,nov,15,NH,2,Y,3,0.4,0.4091,0.87,0.3284,65
winter,nov,16,NH,2,Y,3,0.4,0.4091,0.87,0.2239,151
winter,nov,17,NH,2,Y,2,0.4,0.4091,0.87,0.2985,354
winter,nov,18,NH,2,Y,2,0.4,0.4091,0.82,0.2985,358
winter,nov,19,NH,2,Y,2,0.4,0.4091,0.82,0.3284,250
winter,nov,20,NH,2,Y,2,0.38,0.3939,0.87,0.2537,184
winter,nov,21,NH,2,Y,2,0.38,0.3939,0.87,0.2537,125
winter,nov,22,NH,2,Y,1,0.38,0.3939,0.82,0.2985,95
winter,nov,23,NH,2,Y,1,0.36,0.3333,0.76,0.3881,53
winter,nov,0,NH,3,Y,1,0.36,0.3333,0.62,0.4179,24
winter,nov,1,NH,3,Y,1,0.34,0.303,0.66,0.3284,8
winter,nov,2,NH,3,Y,1,0.32,0.3182,0.7,0.1642,5
winter,nov,3,NH,3,Y,1,0.32,0.3182,0.7,0.1642,1
winter,nov,4,NH,3,Y,1,0.3,0.2879,0.75,0.2239,5
winter,nov,5,NH,3,Y,1,0.28,0.2727,0.81,0.194,22
winter,nov,6,NH,3,Y,1,0.26,0.2727,0.87,0.1045,103
winter,nov,7,NH,3,Y,1,0.26,0.2727,0.81,0.1045,285
winter,nov,8,NH,3,Y,1,0.28,0.2727,0.81,0.194,478
winter,nov,9,NH,3,Y,1,0.3,0.2879,0.75,0.2836,193
winter,nov,10,NH,3,Y,1,0.34,0.3182,0.66,0.2239,110
winter,nov,11,NH,3,Y,1,0.38,0.3939,0.54,0.2985,122
winter,nov,12,NH,3,Y,2,0.36,0.3333,0.53,0.2836,160
winter,nov,13,NH,3,Y,2,0.38,0.3939,0.43,0.3582,147
winter,nov,14,NH,3,Y,2,0.38,0.3939,0.43,0.3582,112
winter,nov,15,NH,3,Y,1,0.36,0.3333,0.46,0.3284,115
winter,nov,16,NH,3,Y,1,0.36,0.3333,0.46,0.2836,226
winter,nov,17,NH,3,Y,2,0.34,0.303,0.49,0.3284,380
winter,nov,18,NH,3,Y,1,0.34,0.303,0.49,0.3284,376
winter,nov,19,NH,3,Y,2,0.32,0.303,0.57,0.2836,279
winter,nov,20,NH,3,Y,2,0.32,0.303,0.57,0.2836,190
winter,nov,21,NH,3,Y,1,0.32,0.2879,0.53,0.3881,135
winter,nov,22,NH,3,Y,1,0.3,0.2727,0.56,0.2985,87
winter,nov,23,NH,3,Y,1,0.28,0.2576,0.52,0.2836,50
winter,dec,0,NH,4,Y,1,0.28,0.2576,0.52,0.3284,20
winter,dec,1,NH,4,Y,1,0.26,0.2424,0.6,0.2836,10
winter,dec,2,NH,4,Y,1,0.26,0.2273,0.56,0.2985,9
winter,dec,3,NH,4,Y,1,0.26,0.2424,0.56,0.2537,7
winter,dec,4,NH,4,Y,1,0.26,0.2424,0.56,0.2836,1
winter,dec,5,NH,4,Y,1,0.26,0.2424,0.56,0.2537,24
winter,dec,6,NH,4,Y,1,0.24,0.2121,0.65,0.2836,97
winter,dec,7,NH,4,Y,1,0.24,0.2121,0.65,0.3582,276
winter,dec,8,NH,4,Y,1,0.26,0.2273,0.6,0.3284,477
winter,dec,9,NH,4,Y,1,0.3,0.2727,0.52,0.3284,224
winter,dec,10,NH,4,Y,1,0.32,0.303,0.53,0.2985,93
winter,dec,11,NH,4,Y,1,0.34,0.3182,0.49,0.2537,102
winter,dec,12,NH,4,Y,1,0.36,0.3485,0.46,0.2239,148
winter,dec,13,NH,4,Y,1,0.4,0.4091,0.4,0.2239,154
winter,dec,14,NH,4,Y,1,0.4,0.4091,0.4,0.2239,150
winter,dec,15,NH,4,Y,1,0.4,0.4091,0.4,0.2239,154
winter,dec,16,NH,4,Y,1,0.4,0.4091,0.4,0.194,201
winter,dec,17,NH,4,Y,1,0.36,0.3485,0.46,0.1343,418
winter,dec,18,NH,4,Y,1,0.36,0.3636,0.43,0.1045,405
winter,dec,19,NH,4,Y,1,0.34,0.3485,0.46,0.1045,228
winter,dec,20,NH,4,Y,1,0.34,0.3485,0.46,0.1045,190
winter,dec,21,NH,4,Y,1,0.3,0.3182,0.61,0.1045,162
winter,dec,22,NH,4,Y,1,0.3,0.3333,0.61,0,104
winter,dec,23,NH,4,Y,1,0.26,0.2879,0.7,0.0896,73
winter,dec,0,NH,5,Y,1,0.26,0.2879,0.7,0.0896,38
winter,dec,1,NH,5,Y,1,0.24,0.2879,0.75,0,15
winter,dec,2,NH,5,Y,1,0.24,0.2879,0.75,0,10
winter,dec,3,NH,5,Y,1,0.22,0.2727,0.8,0,1
winter,dec,4,NH,5,Y,1,0.22,0.2727,0.8,0,3
winter,dec,5,NH,5,Y,1,0.22,0.2576,0.8,0.0896,23
winter,dec,6,NH,5,Y,1,0.22,0.2727,0.8,0,87
winter,dec,7,NH,5,Y,1,0.22,0.2576,0.87,0.0896,205
winter,dec,8,NH,5,Y,1,0.24,0.2879,0.87,0,445
winter,dec,9,NH,5,Y,1,0.28,0.3182,0.81,0,246
winter,dec,10,NH,5,Y,1,0.3,0.2879,0.75,0.2239,105
winter,dec,11,NH,5,Y,1,0.34,0.3333,0.66,0.1642,160
winter,dec,12,NH,5,Y,1,0.36,0.3485,0.57,0.1343,204
winter,dec,13,NH,5,Y,1,0.4,0.4091,0.47,0.1343,207
winter,dec,14,NH,5,Y,1,0.42,0.4242,0.44,0.1045,170
winter,dec,15,NH,5,Y,1,0.42,0.4242,0.41,0.0896,199
winter,dec,16,NH,5,Y,1,0.42,0.4242,0.41,0.0896,276
winter,dec,17,NH,5,Y,1,0.42,0.4242,0.38,0,411
winter,dec,18,NH,5,Y,1,0.4,0.4091,0.5,0,372
winter,dec,19,NH,5,Y,1,0.34,0.3182,0.53,0.2537,265
winter,dec,20,NH,5,Y,1,0.38,0.3939,0.4,0.2836,190
winter,dec,21,NH,5,Y,1,0.34,0.3333,0.49,0.194,111
winter,dec,22,NH,5,Y,1,0.32,0.3182,0.53,0.194,102
winter,dec,23,NH,5,Y,1,0.32,0.303,0.53,0.2836,95
winter,dec,0,NH,6,N,1,0.3,0.2879,0.56,0.2537,75
winter,dec,1,NH,6,N,1,0.26,0.2576,0.65,0.194,71
winter,dec,2,NH,6,N,1,0.26,0.2576,0.65,0.1642,50
winter,dec,3,NH,6,N,1,0.24,0.2424,0.7,0.1343,9
winter,dec,4,NH,6,N,1,0.22,0.2273,0.75,0.1343,8
winter,dec,5,NH,6,N,1,0.24,0.2576,0.7,0.0896,6
winter,dec,6,NH,6,N,1,0.24,0.2576,0.65,0.1045,11
winter,dec,7,NH,6,N,1,0.22,0.2576,0.75,0.0896,26
winter,dec,8,NH,6,N,1,0.24,0.2576,0.75,0.0896,63
winter,dec,9,NH,6,N,1,0.26,0.2727,0.7,0.1045,124
winter,dec,10,NH,6,N,1,0.32,0.3333,0.61,0.1343,195
winter,dec,11,NH,6,N,1,0.32,0.3333,0.57,0.0896,275
winter,dec,12,NH,6,N,1,0.36,0.3788,0.5,0,358
winter,dec,13,NH,6,N,1,0.36,0.3636,0.5,0.0896,292
winter,dec,14,NH,6,N,1,0.36,0.3788,0.46,0,343
winter,dec,15,NH,6,N,1,0.38,0.3939,0.46,0,337
winter,dec,16,NH,6,N,1,0.38,0.3939,0.46,0,305
winter,dec,17,NH,6,N,1,0.36,0.3788,0.62,0,232
winter,dec,18,NH,6,N,1,0.34,0.3333,0.53,0.1343,224
winter,dec,19,NH,6,N,1,0.3,0.3182,0.61,0.0896,175
winter,dec,20,NH,6,N,1,0.3,0.3182,0.61,0.0896,127
winter,dec,21,NH,6,N,2,0.3,0.3182,0.61,0.0896,109
winter,dec,22,NH,6,N,2,0.32,0.3333,0.61,0.0896,114
winter,dec,23,NH,6,N,1,0.3,0.303,0.7,0.1343,85
winter,dec,0,NH,0,N,1,0.3,0.3182,0.7,0.1045,83
winter,dec,1,NH,0,N,1,0.3,0.3182,0.75,0.0896,74
winter,dec,2,NH,0,N,1,0.26,0.303,0.81,0,62
winter,dec,3,NH,0,N,1,0.28,0.3182,0.75,0,41
winter,dec,4,NH,0,N,1,0.26,0.303,0.87,0,11
winter,dec,5,NH,0,N,1,0.26,0.303,0.81,0,4
winter,dec,6,NH,0,N,1,0.24,0.2879,0.93,0,4
winter,dec,7,NH,0,N,1,0.26,0.303,0.87,0,26
winter,dec,8,NH,0,N,1,0.26,0.303,0.87,0,55
winter,dec,9,NH,0,N,1,0.3,0.3333,0.81,0,126
winter,dec,10,NH,0,N,1,0.32,0.3333,0.81,0.1343,216
winter,dec,11,NH,0,N,1,0.34,0.3333,0.81,0.1642,254
winter,dec,12,NH,0,N,1,0.36,0.3485,0.81,0.1642,329
winter,dec,13,NH,0,N,1,0.4,0.4091,0.66,0.2239,357
winter,dec,14,NH,0,N,1,0.42,0.4242,0.62,0.1343,323
winter,dec,15,NH,0,N,1,0.42,0.4242,0.62,0.194,296
winter,dec,16,NH,0,N,1,0.42,0.4242,0.58,0.2239,330
winter,dec,17,NH,0,N,1,0.38,0.3939,0.76,0.1343,245
winter,dec,18,NH,0,N,1,0.38,0.3939,0.71,0,171
winter,dec,19,NH,0,N,1,0.38,0.3939,0.76,0,173
winter,dec,20,NH,0,N,1,0.36,0.3485,0.76,0.1343,124
winter,dec,21,NH,0,N,1,0.36,0.3636,0.81,0.1045,72
winter,dec,22,NH,0,N,1,0.34,0.3485,0.87,0.1045,64
winter,dec,23,NH,0,N,1,0.34,0.3485,0.87,0.1045,45
winter,dec,0,NH,1,Y,1,0.32,0.3333,0.87,0.0896,24
winter,dec,1,NH,1,Y,1,0.32,0.3485,0.87,0,12
winter,dec,2,NH,1,Y,1,0.32,0.3485,0.87,0,8
winter,dec,3,NH,1,Y,1,0.32,0.3485,0.87,0,2
winter,dec,4,NH,1,Y,1,0.3,0.3182,0.87,0.1045,7
winter,dec,5,NH,1,Y,1,0.3,0.3182,0.87,0.1045,25
winter,dec,6,NH,1,Y,1,0.3,0.3182,0.93,0.0896,90
winter,dec,7,NH,1,Y,1,0.32,0.3485,0.9,0,283
winter,dec,8,NH,1,Y,1,0.32,0.3485,0.93,0,404
winter,dec,9,NH,1,Y,2,0.36,0.3636,0.87,0.0896,190
winter,dec,10,NH,1,Y,2,0.36,0.3636,0.87,0.0896,87
winter,dec,11,NH,1,Y,2,0.36,0.3636,0.87,0.0896,123
winter,dec,12,NH,1,Y,2,0.4,0.4091,0.76,0.1045,154
winter,dec,13,NH,1,Y,2,0.42,0.4242,0.71,0.0896,171
winter,dec,14,NH,1,Y,2,0.46,0.4545,0.67,0,133
winter,dec,15,NH,1,Y,2,0.46,0.4545,0.72,0.0896,148
winter,dec,16,NH,1,Y,1,0.5,0.4848,0.63,0.0896,248
winter,dec,17,NH,1,Y,1,0.42,0.4242,0.77,0,446
winter,dec,18,NH,1,Y,1,0.44,0.4394,0.77,0,399
winter,dec,19,NH,1,Y,2,0.46,0.4545,0.77,0,308
winter,dec,20,NH,1,Y,2,0.46,0.4545,0.82,0.1045,205
winter,dec,21,NH,1,Y,2,0.44,0.4394,0.88,0.0896,176
winter,dec,22,NH,1,Y,2,0.44,0.4394,0.88,0.1343,106
winter,dec,23,NH,1,Y,2,0.46,0.4545,0.88,0.1343,62
winter,dec,0,NH,2,Y,2,0.5,0.4848,0.77,0.2985,28
winter,dec,1,NH,2,Y,2,0.46,0.4545,0.88,0.2985,16
winter,dec,2,NH,2,Y,2,0.46,0.4545,0.87,0.194,3
winter,dec,3,NH,2,Y,2,0.46,0.4545,0.87,0.194,3
winter,dec,4,NH,2,Y,3,0.46,0.4545,0.88,0.2239,7
winter,dec,5,NH,2,Y,3,0.46,0.4545,0.88,0.2239,20
winter,dec,6,NH,2,Y,2,0.44,0.4394,0.94,0.2836,86
winter,dec,7,NH,2,Y,2,0.46,0.4545,0.94,0.194,234
winter,dec,8,NH,2,Y,2,0.46,0.4545,0.94,0.194,414
winter,dec,9,NH,2,Y,2,0.46,0.4545,0.94,0.2239,204
winter,dec,10,NH,2,Y,3,0.46,0.4545,0.94,0.2836,50
winter,dec,11,NH,2,Y,3,0.46,0.4545,0.94,0.2537,32
winter,dec,12,NH,2,Y,3,0.46,0.4545,1,0.2239,55
winter,dec,13,NH,2,Y,3,0.46,0.4545,1,0.194,71
winter,dec,14,NH,2,Y,3,0.48,0.4697,1,0.2239,75
winter,dec,15,NH,2,Y,3,0.5,0.4848,1,0.194,45
winter,dec,16,NH,2,Y,3,0.46,0.4545,1,0.2537,88
winter,dec,17,NH,2,Y,2,0.46,0.4545,1,0.2239,262
winter,dec,18,NH,2,Y,2,0.46,0.4545,1,0.2836,304
winter,dec,19,NH,2,Y,3,0.46,0.4545,1,0.2985,233
winter,dec,20,NH,2,Y,3,0.46,0.4545,1,0.2985,110
winter,dec,21,NH,2,Y,2,0.44,0.4394,1,0.194,114
winter,dec,22,NH,2,Y,3,0.46,0.4545,1,0.1642,87
winter,dec,23,NH,2,Y,3,0.46,0.4545,1,0.1642,53
winter,dec,0,NH,3,Y,1,0.44,0.4394,1,0.194,33
winter,dec,1,NH,3,Y,2,0.46,0.4545,1,0.2537,13
winter,dec,2,NH,3,Y,3,0.46,0.4545,1,0.2239,6
winter,dec,3,NH,3,Y,3,0.46,0.4545,1,0.2239,3
winter,dec,4,NH,3,Y,3,0.46,0.4545,1,0.1642,1
winter,dec,5,NH,3,Y,3,0.46,0.4545,1,0.1642,3
winter,dec,6,NH,3,Y,3,0.48,0.4697,1,0.4179,18
winter,dec,7,NH,3,Y,3,0.44,0.4394,1,0.1045,46
winter,dec,8,NH,3,Y,3,0.44,0.4394,1,0,86
winter,dec,9,NH,3,Y,3,0.44,0.4394,1,0.2537,64
winter,dec,10,NH,3,Y,3,0.44,0.4394,1,0.0896,33
winter,dec,11,NH,3,Y,3,0.44,0.4394,1,0.0896,50
winter,dec,12,NH,3,Y,3,0.44,0.4394,1,0.1343,33
winter,dec,13,NH,3,Y,3,0.44,0.4394,1,0.194,33
winter,dec,14,NH,3,Y,3,0.44,0.4394,1,0.194,25
winter,dec,15,NH,3,Y,3,0.42,0.4242,0.94,0.2239,30
winter,dec,16,NH,3,Y,3,0.42,0.4242,0.94,0.194,31
winter,dec,17,NH,3,Y,3,0.4,0.4091,1,0.3284,52
winter,dec,18,NH,3,Y,3,0.4,0.4091,0.94,0.2985,51
winter,dec,19,NH,3,Y,3,0.34,0.2879,0.87,0.6418,33
winter,dec,20,NH,3,Y,3,0.34,0.2879,0.87,0.6418,26
winter,dec,21,NH,3,Y,3,0.3,0.2576,0.87,0.5224,6
winter,dec,22,NH,3,Y,3,0.24,0.197,0.93,0.4478,13
winter,dec,23,NH,3,Y,1,0.24,0.2121,0.93,0.3881,16
winter,dec,0,NH,4,Y,2,0.26,0.2273,0.87,0.2985,21
winter,dec,1,NH,4,Y,1,0.26,0.2273,0.81,0.3582,7
winter,dec,2,NH,4,Y,1,0.28,0.2727,0.65,0.2239,4
winter,dec,3,NH,4,Y,1,0.26,0.2273,0.6,0.2985,1
winter,dec,4,NH,4,Y,2,0.24,0.197,0.6,0.4627,2
winter,dec,5,NH,4,Y,1,0.22,0.2121,0.64,0.2239,12
winter,dec,6,NH,4,Y,1,0.22,0.2121,0.55,0.2836,71
winter,dec,7,NH,4,Y,1,0.22,0.2121,0.6,0.2239,244
winter,dec,8,NH,4,Y,1,0.22,0.2121,0.55,0.2836,429
winter,dec,9,NH,4,Y,1,0.24,0.2121,0.52,0.3881,225
winter,dec,10,NH,4,Y,1,0.26,0.2273,0.52,0.3284,110
winter,dec,11,NH,4,Y,1,0.28,0.2727,0.52,0.2537,106
winter,dec,12,NH,4,Y,1,0.28,0.2576,0.52,0.3284,156
winter,dec,13,NH,4,Y,1,0.3,0.2727,0.49,0.3582,124
winter,dec,14,NH,4,Y,1,0.32,0.303,0.45,0.2537,137
winter,dec,15,NH,4,Y,1,0.32,0.3333,0.45,0.1343,117
winter,dec,16,NH,4,Y,1,0.32,0.3182,0.45,0.194,208
winter,dec,17,NH,4,Y,1,0.3,0.3182,0.49,0.1045,331
winter,dec,18,NH,4,Y,1,0.28,0.2727,0.52,0.2239,318
winter,dec,19,NH,4,Y,1,0.26,0.2727,0.56,0.1045,232
winter,dec,20,NH,4,Y,1,0.26,0.2727,0.6,0.1045,175
winter,dec,21,NH,4,Y,1,0.28,0.303,0.61,0.0896,139
winter,dec,22,NH,4,Y,1,0.26,0.2727,0.65,0.1343,92
winter,dec,23,NH,4,Y,1,0.24,0.2576,0.7,0.1045,61
winter,dec,0,NH,5,Y,1,0.24,0.2879,0.65,0,34
winter,dec,1,NH,5,Y,1,0.24,0.2879,0.65,0,14
winter,dec,2,NH,5,Y,1,0.24,0.2879,0.7,0,12
winter,dec,3,NH,5,Y,1,0.22,0.2727,0.8,0,6
winter,dec,4,NH,5,Y,1,0.22,0.2727,0.8,0,2
winter,dec,5,NH,5,Y,1,0.22,0.2727,0.8,0,20
winter,dec,6,NH,5,Y,1,0.22,0.2576,0.8,0.0896,63
winter,dec,7,NH,5,Y,1,0.22,0.2576,0.75,0.0896,199
winter,dec,8,NH,5,Y,1,0.24,0.2879,0.81,0,385
winter,dec,9,NH,5,Y,1,0.26,0.2879,0.81,0.0896,264
winter,dec,10,NH,5,Y,2,0.3,0.303,0.7,0.1642,126
winter,dec,11,NH,5,Y,1,0.32,0.303,0.7,0.2537,136
winter,dec,12,NH,5,Y,1,0.36,0.3333,0.57,0.2985,173
winter,dec,13,NH,5,Y,1,0.38,0.3939,0.5,0.194,168
winter,dec,14,NH,5,Y,1,0.38,0.3939,0.46,0.2836,187
winter,dec,15,NH,5,Y,1,0.38,0.3939,0.46,0.2836,189
winter,dec,16,NH,5,Y,1,0.36,0.3485,0.62,0.1343,250
winter,dec,17,NH,5,Y,1,0.34,0.3485,0.66,0.1045,362
winter,dec,18,NH,5,Y,1,0.34,0.3636,0.61,0,318
winter,dec,19,NH,5,Y,1,0.34,0.3636,0.61,0,199
winter,dec,20,NH,5,Y,1,0.3,0.3333,0.81,0,150
winter,dec,21,NH,5,Y,1,0.3,0.3333,0.75,0,140
winter,dec,22,NH,5,Y,1,0.28,0.3182,0.87,0,129
winter,dec,23,NH,5,Y,1,0.28,0.3182,0.81,0,94
winter,dec,0,NH,6,N,2,0.26,0.2727,0.81,0.1045,77
winter,dec,1,NH,6,N,2,0.26,0.2576,0.7,0.1642,66
winter,dec,2,NH,6,N,2,0.28,0.303,0.61,0.0896,60
winter,dec,3,NH,6,N,2,0.28,0.303,0.61,0.0896,25
winter,dec,4,NH,6,N,2,0.26,0.2727,0.65,0.1045,3
winter,dec,5,NH,6,N,1,0.26,0.2576,0.6,0.1642,6
winter,dec,6,NH,6,N,1,0.24,0.2576,0.65,0.1045,11
winter,dec,7,NH,6,N,1,0.24,0.2273,0.65,0.194,11
winter,dec,8,NH,6,N,1,0.26,0.2727,0.65,0.1343,73
winter,dec,9,NH,6,N,1,0.28,0.2576,0.61,0.2836,149
winter,dec,10,NH,6,N,1,0.32,0.303,0.57,0.2537,192
winter,dec,11,NH,6,N,1,0.32,0.2879,0.53,0.4179,236
winter,dec,12,NH,6,N,1,0.32,0.2879,0.45,0.4179,283
winter,dec,13,NH,6,N,1,0.34,0.303,0.34,0.4179,286
winter,dec,14,NH,6,N,1,0.34,0.303,0.31,0.3284,293
winter,dec,15,NH,6,N,1,0.34,0.303,0.34,0.3582,299
winter,dec,16,NH,6,N,1,0.32,0.2879,0.31,0.3881,241
winter,dec,17,NH,6,N,1,0.28,0.2576,0.36,0.3284,185
winter,dec,18,NH,6,N,1,0.26,0.2576,0.38,0.2239,172
winter,dec,19,NH,6,N,1,0.26,0.2424,0.38,0.2836,154
winter,dec,20,NH,6,N,1,0.24,0.2273,0.35,0.2239,124
winter,dec,21,NH,6,N,1,0.22,0.2121,0.44,0.2239,83
winter,dec,22,NH,6,N,1,0.22,0.2273,0.41,0.1343,95
winter,dec,23,NH,6,N,1,0.2,0.2121,0.47,0.1642,66
winter,dec,0,NH,0,N,1,0.2,0.197,0.51,0.2239,74
winter,dec,1,NH,0,N,1,0.16,0.1515,0.59,0.2239,62
winter,dec,2,NH,0,N,1,0.18,0.1667,0.55,0.2537,52
winter,dec,3,NH,0,N,1,0.16,0.1818,0.59,0.1343,19
winter,dec,4,NH,0,N,1,0.16,0.1667,0.59,0.1642,5
winter,dec,5,NH,0,N,1,0.18,0.2121,0.59,0.1045,6
winter,dec,6,NH,0,N,1,0.16,0.2273,0.59,0,10
winter,dec,7,NH,0,N,1,0.18,0.2424,0.55,0,31
winter,dec,8,NH,0,N,1,0.16,0.2273,0.69,0,72
winter,dec,9,NH,0,N,1,0.2,0.2576,0.59,0,107
winter,dec,10,NH,0,N,1,0.24,0.2879,0.44,0,194
winter,dec,11,NH,0,N,1,0.26,0.303,0.35,0,197
winter,dec,12,NH,0,N,1,0.26,0.303,0.35,0,288
winter,dec,13,NH,0,N,1,0.3,0.3333,0.31,0,268
winter,dec,14,NH,0,N,1,0.3,0.3333,0.28,0,242
winter,dec,15,NH,0,N,1,0.3,0.3333,0.26,0,266
winter,dec,16,NH,0,N,1,0.3,0.3333,0.26,0,206
winter,dec,17,NH,0,N,1,0.28,0.3182,0.3,0,163
winter,dec,18,NH,0,N,1,0.24,0.2273,0.48,0.194,163
